,Open,High,Close
366,803.93,817.38,814.17
367,805.93,805.94,800.71
368,804.08,806.945,803.08
369,806.0,808.5,801.23
370,805.0,806.5,802.79
371,802.55,803.54,800.38
372,803.6,808.09,804.06
373,807.23,813.91,802.64
374,804.08,810.25,810.06
375,801.83,813.49,810.73
376,809.82,810.08,802.65
377,815.14,817.0,814.96
378,810.0,819.06,815.95
379,801.26,805.91,805.03
380,800.0,802.75,799.78
381,801.11,803.99,795.39
382,799.02,799.02,797.97
383,790.01,803.645,801.23
384,787.53,796.33,790.46
385,794.01,795.79,788.72
386,784.52,800.17,798.82
387,798.77,801.75,788.48
388,805.22,808.42,802.84
389,807.93,810.6,807.99
390,798.39,810.89,808.02
391,795.27,797.1,796.87
392,791.98,792.89,791.4
393,789.6,791.57,789.85
394,792.88,798.0,791.92
395,793.05,798.52,795.82
396,792.49,799.4,793.22
397,792.0,794.72,791.3
398,796.86,798.46,793.6
399,800.48,801.0,796.59
400,798.51,799.3,796.95
401,799.79,801.23,799.65
402,805.36,808.0,802.75
403,800.0,805.63,805.42
404,803.5,804.26,801.19
405,807.21,811.36,805.96
406,805.09,807.19,807.05
407,810.47,813.8789999999999,808.2
408,807.05,810.8789999999999,808.49
409,804.49,813.33,807.48
410,806.0,807.6,805.23
411,800.11,807.22,806.93
412,798.24,800.2,797.25
413,796.47,799.54,798.92
414,797.33,802.32,800.12
415,786.67,807.49,800.94
416,797.71,803.94,791.34
417,768.84,768.97,765.84
418,758.97,764.45,761.97
419,757.52,759.26,757.65
420,757.68,759.8249,757.52
421,757.32,759.45,759.28
422,757.0,758.15,754.41
423,754.05,760.64,757.08
424,749.87,756.59,753.41
425,737.91,755.1369,753.2
426,741.0,741.0,735.63
427,733.94,736.14,735.8
428,735.52,735.52,729.48
429,731.92,735.6,732.51
430,719.42,728.9289,727.2
431,710.56,717.9,717.78
432,710.11,710.17,707.26
433,699.84,713.0,708.97
434,705.01,708.12,704.89
435,705.1,712.53,710.25
436,697.65,703.77,703.53
437,694.26,699.5,695.19
438,691.37,692.7399,691.26
439,682.49,683.325,681.14
440,690.17,705.0,685.2
441,710.55,714.88,714.87
442,714.05,714.21,710.47
443,710.05,715.38,708.88
444,710.31,715.87,706.13
445,721.39,721.39,704.25
446,727.96,730.39,724.25
447,734.92,737.15,732.19
448,729.31,736.0,733.25
449,729.82,739.0,731.88
450,735.95,739.64,733.19
451,737.07,743.93,742.52
452,739.5,743.81,742.93
453,733.27,736.71,731.09
454,738.5,738.5,730.06
455,741.49,741.49,735.86
456,746.1,747.3,744.27
457,748.47,751.37,748.46
458,748.76,753.48,748.85
459,737.51,747.91,747.6
460,736.0,741.1,736.93
461,735.0,739.89,738.1
462,719.85,734.2,733.03
463,719.98,723.4999,717.25
464,716.46,727.7,721.71
465,718.3,720.5,715.31
466,718.5,725.57,721.78
467,731.06,735.85,720.19
468,724.32,732.68,730.3
469,726.62,731.29,724.83
470,732.0,735.37,728.07
471,740.52,740.8,730.55
472,734.96,740.0,739.38
473,726.7,734.29,729.13
474,712.2,725.99,725.18
475,715.0,717.55,714.71
476,706.77,715.05,711.37
477,712.5,713.37,708.44
478,711.92,715.41,714.41
479,704.12,712.11,707.88
480,723.29,729.26,705.06
481,725.32,727.15,721.46
482,744.42,745.59,725.37
483,735.35,744.88,742.21
484,743.91,753.92,737.77
485,777.31,781.6799,780.0
486,779.16,779.66,774.92
487,790.5,790.95,776.25
488,780.19,788.55,787.68
489,775.5,780.93,780.0
490,775.36,779.61,775.39
491,770.31,775.75,771.91
492,758.43,764.92,764.32
493,765.45,767.22,757.54
494,765.87,767.13,759.47
495,765.32,769.36,760.12
496,757.84,768.42,768.07
497,758.13,762.87,758.57
498,769.51,772.44,765.12
499,757.16,770.04,769.67
500,768.34,769.0842,762.9
501,768.21,777.31,768.34
502,753.68,767.18,765.89
503,756.17,758.3,753.28
504,751.2,757.555,754.84
505,763.35,765.39,757.56
506,758.44,765.0,760.05
507,753.91,763.34,762.16
508,761.63,762.14,755.41
509,757.65,765.34,758.48
510,749.05,759.0,757.36
511,746.02,753.01,750.57
512,744.97,754.26,750.24
513,739.95,744.9,744.87
514,727.79,736.54,732.17
515,715.165,726.24,725.41
516,708.39,722.25,713.53
517,725.15,727.21,712.8
518,734.8,735.0,730.22
519,739.48,741.0,731.59
520,742.87,743.1210000000001,739.48
521,721.3,742.33,742.17
522,721.0,730.6,717.22
523,733.6,736.16,724.86
524,722.93,729.51,729.12
525,710.61,721.22,720.9
526,726.1,730.9,717.29
527,729.51,734.845,729.05
528,715.9,724.03,722.11
529,733.96,736.0,717.51
530,727.0,733.76,731.97
531,718.65,722.8789,717.64
532,712.21,716.0,706.89
533,696.34,712.315,706.36
534,711.79,723.22,706.85
535,692.95,720.96,701.02
536,687.68,704.52,704.16
537,725.5,726.72,703.76
538,744.59,745.24,730.03
539,786.28,791.43,749.38
540,800.5,810.35,780.91
541,771.26,777.59,770.77
542,748.96,765.105,761.35
543,738.19,751.16,748.3
544,735.89,735.89,717.58
545,735.21,739.46,733.79
546,743.84,752.46,733.62
547,742.0,748.56,745.46
548,720.17,737.67,726.67
549,705.9,726.95,718.56
550,720.15,725.35,719.08
551,709.99,724.158,710.49
552,724.44,739.89,731.39
553,749.34,753.0,719.57
554,740.75,748.34,745.34
555,731.95,735.08,733.07
556,747.8,750.12,730.91
557,746.49,755.31,741.0
558,750.37,765.73,759.33
559,764.1,769.2,761.53
560,762.2,762.2,759.44
561,787.82,788.33,778.01
562,793.96,796.455,790.3
563,786.99,798.69,793.96
564,770.0,782.815,782.24
565,768.52,769.2,765.84
566,770.69,771.9,768.51
567,764.27,770.34,767.13
568,763.05,766.35,760.8
569,767.23,774.14,756.85
570,781.16,781.59,769.83
571,766.57,781.5,776.59
572,767.79,774.75,760.09
573,751.26,764.15,762.54
574,749.0,757.44,750.42
575,763.59,766.0655,760.04
576,771.1,776.0926,762.55
577,764.5,778.65,775.14
578,780.06,781.0,772.99
579,769.71,782.42,779.21
580,780.56,784.48,768.2
581,785.25,793.0475,777.85
582,766.94,785.0,783.79
583,771.87,775.03,762.85
584,769.16,774.0,771.97
585,771.69,773.0,769.26
586,772.96,775.99,769.63
587,777.47,782.9,776.7
588,769.3,779.318,777.0
589,759.78,763.23,759.94
590,749.57,761.1,760.01
591,752.47,754.95,745.98
592,740.21,751.71,750.42
593,754.04,755.33,740.07
594,760.18,765.799,756.53
595,762.38,769.08,765.25
596,753.48,760.6,758.26
597,758.52,763.3,754.77
598,759.39,763.0219999999999,761.6
599,758.81,766.35,760.67
600,749.9,759.9,755.31
601,745.43,751.698,748.82
602,737.88,748.18,747.74
603,745.56,746.31,737.39
604,736.63,746.79,744.85
605,733.0,737.37,736.92
606,726.57,735.9642,732.82
607,720.02,734.95,731.12
608,750.06,752.5,719.33
609,675.44,688.0499,681.14
610,683.21,684.9,671.8
611,697.89,698.0,680.0
612,694.0,700.2397,699.95
613,695.4,696.22,695.32
614,685.25,694.16,693.02
615,683.73,690.04,680.41
616,674.26,688.46,683.17
617,669.19,677.98,676.43
618,667.49,674.085,671.24
619,669.45,671.89,667.0
620,677.4,678.74,670.0
621,669.35,678.8,671.64
622,661.6,673.0275,671.68
623,638.01,658.2555,656.99
624,637.94,643.84,642.0
625,631.83,639.31,637.2
626,625.5,634.68,622.61
627,639.05,642.85,624.25
628,658.58,658.58,640.15
629,648.97,656.7699,654.91
630,652.9,660.28,653.29
631,657.47,658.82,653.2
632,665.51,669.0,666.98
633,665.06,669.84,660.92
634,667.49,681.99,671.67
635,665.55,668.0699,665.52
636,656.71,668.85,665.07
637,655.63,655.92,652.47
638,650.21,655.31,655.3
639,643.9,654.9,651.08
640,651.88,657.36,643.41
641,641.0,645.04,643.88
642,629.7,634.5,628.96
643,647.93,651.25,637.05
644,638.64,645.057,644.91
645,633.66,644.44,629.56
646,656.26,664.41,647.82
647,665.11,667.0,659.69
648,672.0,673.9799,667.96
649,643.1,662.48,659.74
650,646.4675,647.0,612.47
651,600.6,644.33,618.11
652,671.04,672.89,644.03
653,689.1,696.16,679.48
654,690.11,700.2,694.04
655,691.07,695.7568,688.73
656,688.04,694.74,694.11
657,684.04,692.26,689.37
658,689.2,694.03,686.51
659,694.49,696.0,691.47
660,699.58,704.0,690.3
661,667.09,671.62,663.14
662,667.78,668.795,664.39
663,673.99,674.75,670.15
664,665.75,679.91,673.29
665,664.34,668.0,661.28
666,657.66,666.67,664.72
667,664.7,664.9999,657.5
668,657.44,668.05,664.56
669,662.26,663.33,661.43
670,661.76,664.1,659.66
671,651.57,667.07,658.27
672,676.77,677.79,654.77
673,691.85,696.07,674.73
674,694.02,713.33,695.1
675,684.88,705.6,695.35
676,688.98,697.8,692.84
677,680.0,703.0,699.62
678,589.5,604.5,601.78
679,583.74,588.69,583.96
680,574.5,589.7087,584.18
681,559.51,572.85,571.73
682,553.71,559.29,556.11
683,548.65,548.88,544.65
684,545.6,548.28,541.7
685,547.43,551.0,550.03
686,542.25,548.58,545.62
687,544.74,548.0,547.34
688,543.66,545.81,543.3
689,545.09,545.9,540.04
690,546.75,550.9,541.25
691,559.71,560.0,553.06
692,560.3,563.14,557.95
693,562.48,562.64,558.57
694,559.79,564.9,563.39
695,559.41,565.61,559.68
696,556.52,557.91,557.52
697,548.0,557.25,556.18
698,545.42,548.36,546.6
699,544.48,546.69,544.87
700,542.73,544.05,543.0
701,547.15,548.85,547.47
702,554.49,554.83,550.04
703,545.7,554.78,552.6
704,543.42,544.84,542.16
705,549.61,549.87,543.48
706,552.0,553.33,549.53
707,552.18,555.96,551.69
708,555.1,557.99,555.29
709,547.43,558.79,553.95
710,548.73,550.57,549.21
711,553.2,553.94,545.32
712,553.79,555.76,554.18
713,548.68,555.29,554.25
714,552.58,553.3305,547.19
715,554.46,558.24,554.52
716,550.2,557.61,556.81
717,550.92,556.065,552.51
718,548.0,553.4,549.28
719,543.82,548.34,546.67
720,550.39,550.6,546.49
721,543.97,549.69,549.2
722,540.47,543.84,539.49
723,542.81,542.961,538.73
724,548.49,553.3699,545.78
725,548.87,552.8,548.95
726,535.9,545.2,542.04
727,542.64,543.93,535.08
728,550.16,552.61,543.045
729,550.99,556.69,552.84
730,550.51,551.22,551.16
731,558.56,561.11,548.77
732,560.51,565.84,561.39
733,564.32,567.83,564.37
734,572.77,575.52,566.12
735,580.05,584.7,573.66
736,550.41,561.17,557.46
737,543.06,551.0,549.18
738,546.31,547.7745,542.925
739,533.75,545.8,544.53
740,537.31,539.8,532.74
741,538.35,545.229,543.52
742,537.96,543.19,541.04
743,546.57,546.57,539.78
744,547.05,553.27,548.64
745,549.57,549.85,548.54
746,549.21,549.37,548.02
747,546.0,551.5,548.84
748,544.99,550.16,544.86
749,538.84,545.54,543.95
750,547.41,548.0,541.31
751,554.83,558.5,549.49
752,557.94,562.45,554.7
753,560.25,562.16,561.135
754,561.83,564.066,557.55
755,564.65,567.19,563.64
756,577.57,580.07,567.0
757,568.54,581.88,577.54
758,566.0,569.6399,565.37
759,566.71,567.1,564.95
760,564.52,566.96,563.67
761,557.73,566.51,566.16
762,558.29,560.64,557.61
763,556.93,563.75,561.64
764,559.23,564.36,553.0
765,558.48,561.84,561.17
766,559.8,564.18,555.69
767,568.475,569.762,559.85
768,570.92,575.45,574.1
769,582.0,582.78,572.9
770,579.62,583.2,581.435
771,576.97,581.63,578.33
772,576.35,580.85,578.795
773,567.0,575.99,575.02
774,558.15,569.42,562.63
775,545.74,560.1299,559.29
776,538.44,549.57,547.33
777,531.55,539.4,538.65
778,539.0,539.3,535.0
779,547.58,547.58,541.8
780,542.47,546.86,546.45
781,543.82,547.55,542.65
782,551.16,553.0,545.01
783,547.51,552.54,551.16
784,539.66,548.34,546.01
785,539.73,541.95,538.0
786,532.15,541.0,540.16
787,531.06,533.88,529.28
788,531.01,540.215,533.875
789,527.93,530.69,529.83
790,533.14,536.746,526.1
791,529.94,537.45,533.3
792,534.32,536.5,532.2
793,519.0,543.1,537.55
794,512.9,515.19,513.23
795,525.0,525.69,512.43
796,531.4,532.78,521.19
797,541.5,541.5,536.72
798,538.03,545.41,541.95
799,523.0,538.84,537.3
800,510.84,521.851,520.39
801,512.77,515.61,509.94
802,503.15,510.85,510.455
803,508.89,509.75,504.01
804,500.42,508.26,505.93
805,502.57,508.6,501.8
806,499.24,500.28,497.06
807,508.18,508.6,500.72
808,501.51,507.5,506.91
809,510.95,511.49,505.15
810,520.5,521.21,506.64
811,527.15,527.9899,519.46
812,532.6,535.8,529.55
813,537.74,538.4,530.66
814,534.96,537.84,535.28
815,540.5,543.93,537.31
816,536.93,543.25,541.52
817,538.82,540.29,536.93
818,534.51,542.3,538.77
819,520.61,532.97,532.3
820,516.99,520.81,520.04
821,515.99,516.25,514.62
822,499.86,509.07,506.45
823,513.6,515.58,498.16
824,523.76,525.37,515.84
825,527.44,532.24,521.51
826,530.01,537.04,532.11
827,535.9,539.36,528.04
828,525.875,536.65,536.11
829,529.22,533.815,530.73
830,536.7,538.2,528.08
831,537.64,542.69,542.58
832,537.5,541.405,536.97
833,539.45,541.85,538.59
834,545.09,548.79,539.65
835,547.0,549.6,549.08
836,549.23,549.88,547.73
837,547.21,552.5,549.23
838,546.57,551.19,547.48
839,551.04,551.04,545.89
840,542.09,545.38,543.76
841,544.75,548.22,547.2
842,547.93,552.79,544.51
843,555.19,555.19,546.64
844,558.0,558.0,555.19
845,560.81,560.8199,556.44
846,561.15,561.25,558.25
847,558.52,562.5,561.29
848,552.4,560.63,558.23
849,555.6,555.6,551.82
850,555.5,556.799,551.69
851,566.79,566.9,555.95
852,561.16,564.79,564.19
853,563.53,567.15,563.77
854,568.3,568.73,567.87
855,558.25,562.5,560.27
856,560.85,564.97,558.45
857,551.71,559.2,558.94
858,547.76,554.0,549.88
859,554.98,555.0,548.9
860,548.28,557.4,553.65
861,541.05,550.76,542.69
862,537.27,538.77,538.03
863,520.45,533.16,532.38
864,540.45,543.45,522.97
865,527.0,540.99,536.92
866,542.08,543.915,540.73
867,550.14,558.63,548.69
868,555.13,560.875,544.75
869,567.47,575.23,555.19
870,581.61,582.53,570.81
871,574.79,584.69,583.74
872,584.9,585.85,574.1
873,589.95,592.4,587.78
874,584.1,588.29,586.25
875,578.0,583.24,580.88
876,586.8,588.72,579.63
877,587.49,591.0,588.41
878,581.83,589.31,587.81
879,585.93,589.5739,587.9
880,596.99,598.07,585.25
881,591.57,600.11,598.42
882,595.0,596.65,591.18
883,602.5,603.8,597.27
884,599.49,605.4,605.4
885,595.05,597.56,597.27
886,589.51,596.07,593.29
887,580.95,590.15,588.78
888,582.24,583.92,581.64
889,590.39,591.48,584.9
890,590.0,591.945,591.11
891,591.74,593.72,593.42
892,600.27,600.6,591.97
893,599.14,603.52,601.63
894,595.13,598.5,597.78
895,592.13,598.0,593.14
896,591.73,594.49,589.52
897,582.95,589.3,588.63
898,582.35,582.8999,582.36
899,580.02,584.71,580.32
900,587.81,589.37,583.0
901,592.0,592.05,588.12
902,594.77,595.58,590.57
903,593.27,594.99,592.54
904,594.9,595.25,592.42
905,596.95,596.99,595.41
906,595.59,597.81,597.11
907,587.1,595.05,592.7
908,587.5,589.47,583.71
909,586.69,587.8,584.65
910,576.45,586.125,584.56
911,575.0,575.9,572.12
912,579.0,579.69,577.25
913,572.02,579.5639,577.94
914,576.05,578.31,571.81
915,569.5,578.644,574.49
916,579.38,580.2,573.14
917,576.51,583.82,582.27
918,578.555,583.43,573.6
919,588.96,591.9899,579.55
920,595.81,598.45,595.44
921,597.7,598.49,593.95
922,597.75,601.0980000000001,599.02
923,599.25,601.0,598.08
924,605.53,608.91,603.01
925,602.05,607.05,605.19
926,599.7,608.89,603.57
927,601.35,604.16,598.44
928,603.01,606.7,605.11
929,588.97,589.5,580.82
930,596.89,597.0,590.62
931,595.15,595.2999,593.06
932,590.6,594.86,594.26
933,581.0,588.23,586.65
934,573.0,585.25,580.04
935,578.95,584.1,583.36
936,586.365,587.97,578.4
937,593.51,595.645,590.76
938,591.7,594.25,593.08
939,592.26,594.15,590.78
940,587.65,593.66,591.49
941,586.76,587.71,584.67
942,585.45,587.88,585.69
943,589.3,589.6,584.77
944,573.55,587.3,585.93
945,574.22,582.25,572.54
946,564.35,574.44,574.29
947,566.45,566.77,566.52
948,561.15,565.0,564.99
949,552.8,561.4,560.66
950,552.36,553.74,550.615
951,557.25,557.99,552.3
952,560.08,560.65,560.35
953,567.0,567.0,559.5
954,565.92,568.97,567.5
955,568.78,572.0,568.3
956,566.75,572.0,570.73
957,568.16,568.7999,566.03
958,557.11,565.0,564.93
959,551.52,558.58,553.76
960,560.9,562.4,554.51
961,569.75,570.41,564.34
962,571.64,572.58,571.65
963,573.39,573.48,570.56
964,574.57,577.66,570.45
965,567.78,574.87,574.87
966,558.13,565.0,563.8
967,552.2,557.96,555.45
968,542.9,549.75,549.7
969,540.0,546.35,540.39
970,528.88,539.35,538.83
971,529.6,530.84,528.3
972,533.14,533.9999,529.12
973,541.82,541.82,534.41
974,539.58,543.99,541.54
975,531.84,538.75,538.43
976,518.65,527.35,526.62
977,515.72,527.35,520.17
978,523.25,524.43,518.0
979,533.41,534.548,522.57
980,530.24,535.72,535.33
981,541.44,542.4,533.87
982,534.25,539.91,538.53
983,535.12,536.34,534.88
984,523.89,537.76,536.33
985,525.8,525.9,522.98
986,532.26,533.86,523.1
987,541.69,542.5,534.44
988,543.67,544.8,537.51
989,536.0,547.995,545.5
990,544.0,544.0,539.37
991,556.32,557.0,543.34
992,557.7,564.0,563.9
993,551.0,552.89,548.7
994,543.66,553.02,545.2
995,537.94,547.59,537.76
996,568.0,568.21,546.69
997,565.84,567.8,567.04
998,545.05,559.88,557.51
999,544.79,549.85,540.63
1000,578.55,579.7173,545.25
1001,573.39,588.3,571.5
1002,1141.9,1144.8,1135.1
1003,1120.27,1137.5,1134.89
1004,1130.4,1135.0,1114.51
1005,1119.0,1133.19,1120.15
1006,1130.85,1131.94,1114.28
1007,1162.01,1171.57,1131.97
1008,1166.0,1169.84,1158.72
1009,1184.19,1184.9,1157.93
1010,1206.31,1209.63,1183.04
1011,1199.95,1209.61,1197.16
1012,1211.8,1211.99,1199.25
1013,1194.67,1211.53,1211.26
1014,1179.25,1197.07,1192.1
1015,1181.99,1190.87,1172.8
1016,1207.95,1210.5,1189.06
1017,1196.4,1207.85,1207.3
1018,1213.77,1214.32,1199.99
1019,1215.69,1217.64,1211.57
1020,1226.8,1226.99,1214.79
1021,1222.28,1226.14,1219.61
1022,1215.05,1223.08,1218.26
1023,1215.0,1216.0,1214.91
1024,1206.75,1207.84,1202.69
1025,1220.34,1224.19,1215.65
1026,1218.39,1224.24,1219.21
1027,1224.0,1228.88,1220.17
1028,1215.94,1224.5,1220.0
1029,1205.36,1220.16,1212.51
1030,1207.81,1209.87,1203.79
1031,1203.14,1206.88,1204.11
1032,1205.3,1209.22,1202.34
1033,1201.41,1212.87,1210.88
1034,1195.61,1204.39,1202.8
1035,1180.75,1199.9,1199.9
1036,1189.0,1190.0,1186.69
1037,1180.17,1191.87,1190.18
1038,1171.8,1182.4,1172.93
1039,1167.63,1177.9,1177.44
1040,1151.13,1160.16,1159.96
1041,1143.38,1150.77,1143.2
1042,1137.99,1155.0,1138.16
1043,1179.2,1181.72,1133.43
1044,1171.35,1186.54,1180.97
1045,1145.0,1152.49,1135.39
1046,1119.12,1121.75,1106.92
1047,1110.32,1125.75,1123.01
1048,1126.1,1126.5,1101.23
1049,1151.01,1153.54,1123.83
1050,1160.0,1162.49,1160.1
1051,1166.61,1167.89,1165.02
1052,1160.93,1164.0,1163.7
1053,1156.85,1160.63,1150.53
1054,1149.1,1157.93,1156.22
1055,1152.99,1155.0,1148.62
1056,1137.95,1151.0,1149.4
1057,1126.47,1146.91,1122.98
1058,1139.08,1139.08,1130.18
1059,1143.44,1144.22,1130.24
1060,1146.0,1147.32,1141.23
1061,1125.0,1139.69,1138.86
1062,1113.01,1118.86,1117.32
1063,1115.0,1116.93,1105.0
1064,1115.46,1117.75,1113.12
1065,1112.24,1121.0,1120.71
1066,1120.34,1120.5,1109.46
1067,1120.0,1120.28,1118.4
1068,1114.01,1119.0,1117.46
1069,1114.97,1115.24,1111.84
1070,1107.84,1115.8,1115.1
1071,1088.3,1101.17,1100.62
1072,1080.77,1091.99,1086.22
1073,1071.85,1084.95,1084.75
1074,1072.82,1080.76,1069.86
1075,1064.0,1074.69,1072.98
1076,1075.4,1076.29,1060.79
1077,1079.57,1082.94,1069.96
1078,1087.4,1091.32,1077.29
1079,1076.15,1092.31,1084.66
1080,1070.99,1082.31,1078.14
1081,1069.79,1070.0,1069.87
1082,1057.2,1059.66,1057.34
1083,1051.37,1063.98,1058.18
1084,1050.95,1063.44,1053.26
1085,1063.51,1066.35,1054.48
1086,1062.16,1066.62,1059.59
1087,1062.03,1068.0,1063.11
1088,1048.6,1061.5,1058.41
1089,1037.16,1053.19,1045.93
1090,1033.42,1036.17,1031.89
1091,1027.0,1038.31,1034.07
1092,1029.95,1033.36,1022.31
1093,1031.72,1034.75,1025.2
1094,1035.75,1048.74,1031.55
1095,1034.87,1038.0,1033.56
1096,1033.92,1039.75,1035.23
1097,1006.75,1032.85,1032.47
1098,1007.7,1017.56,1011.78
1099,1009.51,1015.93,1010.59
1100,1008.75,1018.5,1016.03
1101,1022.61,1023.93,1007.95
1102,1025.6,1027.0,1022.75
1103,1020.35,1031.65,1021.52
1104,1031.5,1032.37,1026.11
1105,1031.79,1036.0,1027.04
1106,1028.93,1041.52,1030.58
1107,1037.43,1037.51,1030.42
1108,1019.1,1036.94,1036.24
1109,1015.2,1023.43,1015.0
1110,1028.82,1028.82,1015.2
1111,1031.87,1040.57,1025.55
1112,1001.0,1034.75,1031.41
1113,1005.0,1013.0,1007.0
1114,1011.46,1019.0,1003.3
1115,976.58,1015.46,1011.41
1116,892.99,896.9,888.794
1117,885.87,898.33,898.029
1118,875.76,885.63,882.01
1119,866.66,876.25,876.11
1120,866.03,873.48,871.99
1121,863.84,868.83,868.24
1122,856.28,862.65,855.86
1123,865.32,865.98,853.67
1124,867.45,873.99,865.74
1125,875.0,877.5099,872.35
1126,888.0,894.1,876.09
1127,882.73,889.355,887.99
1128,880.25,887.67,887.0039999999999
1129,869.08,880.84,875.91
1130,874.82,877.52,876.39
1131,878.3,882.75,878.17
1132,886.55,886.55,877.23
1133,886.5,890.1,886.84
1134,896.15,901.59,886.5
1135,898.39,904.13,903.11
1136,905.99,905.99,898.39
1137,886.35,903.97,903.32
1138,887.41,888.395,886.11
1139,896.2,897.0,887.76
1140,894.5,895.68,889.068
1141,897.4,897.9,893.064
1142,888.54,896.97,896.19
1143,890.02,892.0,888.67
1144,883.73,889.75,888.054
1145,882.44,883.78,879.58
1146,873.5,879.88,879.56
1147,860.35,873.5,871.6339999999999
1148,854.36,866.19,860.38
1149,855.76,858.04,846.9
1150,849.07,860.38,855.43
1151,850.25,855.41,848.55
1152,859.62,863.73,850.15
1153,870.0,874.9,866.39
1154,877.83,878.0,870.21
1155,872.7,874.75,873.71
1156,870.65,876.909,869.33
1157,868.35,872.11,865.42
1158,857.71,872.0,865.65
1159,861.28,862.44,856.908
1160,864.44,864.92,859.66
1161,878.37,880.23,869.81
1162,886.83,888.5,881.25
1163,886.9,887.0,885.51
1164,890.56,895.52,890.41
1165,895.49,895.84,892.66
1166,895.04,898.45,890.65
1167,904.69,909.709,896.57
1168,905.39,905.525,905.0
1169,903.44,907.0,906.57
1170,895.0,904.55,904.22
1171,892.99,896.5089999999999,887.75
1172,885.46,895.61,890.92
1173,884.9,894.82,882.27
1174,886.99,889.99,885.35
1175,893.87,896.85,887.7
1176,907.26,910.3,902.9
1177,910.7,913.0,903.8
1178,902.0,912.67,910.7
1179,886.61,902.95,896.5980000000001
1180,918.99,920.0,910.68
1181,921.0,926.86,918.55
1182,927.13,927.97,919.6080000000001
1183,924.3,928.0,924.69
1184,920.0,923.0,923.0
1185,913.0,920.81,920.24
1186,903.45,911.135,905.99
1187,911.0,912.95,905.24
1188,899.21,906.27,905.09
1189,890.01,895.41,893.49
1190,880.02,889.17,886.43
1191,890.2,891.0,882.31
1192,886.45,892.08,887.88
1193,874.9,881.84,880.37
1194,878.8,884.69,877.07
1195,873.75,878.0,873.65
1196,877.26,879.68,866.2
1197,871.88,876.32,869.79
1198,888.34,889.88,880.93
1199,893.99,901.0,884.74
1200,901.37,910.84,900.68
1201,888.65,901.0,900.62
1202,879.23,889.43,886.25
1203,880.1,884.7,875.04
1204,868.98,879.66,877.0
1205,885.46,886.0,871.98
1206,883.97,887.0,879.81
1207,882.1,891.0,890.22
1208,870.42,880.0,879.73
1209,864.3,866.33,864.64
1210,862.51,869.45,859.7
1211,867.85,870.59,859.1
1212,873.0,873.9699,867.63
1213,868.12,877.0,871.2180000000001
1214,869.92,878.9,870.76
1215,875.71,877.99,868.31
1216,883.5,892.14,881.27
1217,875.26,878.82,873.32
1218,877.0,889.96,882.79
1219,902.56,909.31,889.42
1220,908.02,911.66,906.97
1221,905.0,920.6,908.53
1222,910.02,913.4889999999999,909.18
1223,919.0,919.9799,903.87
1224,895.5001,916.38,915.89
1225,877.5,888.69,887.1
1226,878.89,882.4699,877.53
1227,875.31,880.54,880.23
1228,870.84,879.66,871.48
1229,857.0,873.88,873.63
1230,863.01,863.8699,857.23
1231,848.26,861.85,861.55
1232,836.96,846.8,845.72
1233,820.1,834.55,829.61
1234,823.26,824.72,820.43
1235,819.0,827.64,824.57
1236,803.25,822.7,819.06
1237,807.6,807.74,801.42
1238,816.25,816.47,809.1
1239,808.11,818.0,813.454
1240,801.0,815.5,807.9
1241,800.6,803.9580000000001,800.1139999999999
1242,769.16,803.44,799.87
1243,785.35,785.8,765.914
1244,786.75,790.845,782.56
1245,786.59,796.0,793.37
1246,785.95,797.0,781.93
1247,791.99,792.102,790.05
1248,792.88,793.1,790.39
1249,782.92,792.35,790.18
1250,775.5,783.75,777.65
1251,778.75,779.55,774.85
1252,786.06,786.99,783.05
1253,804.25,805.75,795.07
1254,813.46,814.2,806.202
1255,804.54,814.83,813.04
1256,795.01,802.25,801.19
1257,803.99,805.37,794.188
1258,806.68,807.0,802.66
1259,813.5,813.9999,812.42
1260,812.41,819.23,809.64
1261,814.74,815.24,810.31
1262,811.29,816.9173,811.26
1263,816.83,817.51,814.7080000000001
1264,811.24,819.25,811.32
1265,805.0,812.76,807.79
1266,818.5,820.3,814.302
1267,826.99,826.99,821.54
1268,827.9,830.69,825.31
1269,830.71,831.89,827.61
1270,831.69,839.7,834.82
1271,834.5,834.9199,831.52
1272,834.06,836.62,832.596
1273,841.025,844.0,831.38
1274,828.93,840.1499,838.6039999999999
1275,805.3,822.84,821.5039999999999
1276,797.8,807.14,806.19
1277,801.1,806.99,801.2
1278,794.8,804.75,799.78
1279,795.0,795.9499,790.13
1280,802.3,808.41,790.77
1281,799.26,801.25,799.71
1282,798.0,805.45,795.53
1283,805.3,808.97,792.46
1284,795.99,807.0,806.85
1285,787.4,793.26,792.89
1286,779.73,788.74,787.82
1287,780.13,785.35,782.86
1288,781.75,787.9,780.7
1289,778.4,783.0,782.42
1290,780.13,786.67,785.37
1291,769.7,778.8099,773.95
1292,759.07,772.96,770.17
1293,761.13,771.11,765.74
1294,767.69,770.4739999999999,759.02
1295,758.2,776.6,775.6
1296,750.51,757.62,755.69
1297,753.74,760.95,753.83
1298,746.75,756.95,753.68
1299,751.76,755.6,750.73
1300,750.77,758.48,753.67
1301,741.24,756.8298,753.83
1302,735.99,749.0,741.5
1303,704.66,705.335,702.87
1304,709.43,712.77,704.51
1305,717.71,719.6389999999999,711.32
1306,722.4,724.34,715.19
1307,719.33,735.0,724.93
1308,737.0,742.2,723.25
